たこ焼き(99.60%) お好み焼き(0.23%) たたき(0.05%) 天ぷら盛り合わせ(0.03%) 焼きそば(0.03%) https://t.co/xqtpcUppnG,2016-08-04 17:19:45,
インディアンチキンカレーmgmg (@ エビン YABIN 稲田堤店 in 川崎市 神奈川県) https://t.co/tqmnEC26UX https://t.co/EUZZWgOF2l,2016-10-29 18:35:34,
